movie_id,user_id,rating
48,27,4.0
35,32,2.0
78,29,4.0
117,42,4.0
105,7,2.0
36,39,4.0
21,48,2.0
55,2,1.0
46,26,4.0
22,18,2.0
58,2,1.0
68,0,3.0
72,36,1.0
16,6,2.0
115,28,2.0
66,35,4.0
108,24,2.0
46,30,3.0
63,12,2.0
32,17,2.0
30,1,3.0
36,6,2.0
18,49,3.0
21,29,4.0
23,14,2.0
66,45,3.0
64,17,3.0
49,1,3.0
114,17,2.0
16,3,1.0
105,16,2.0
19,7,2.0
47,22,2.0
115,41,3.0
68,44,2.0
18,3,1.0
103,39,3.0
56,45,3.0
94,10,3.0
51,41,3.0
112,11,3.0
45,44,2.0
99,48,2.0
62,24,2.0
99,14,2.0
28,28,1.0
2,43,2.0
95,42,4.0
63,29,4.0
1,7,1.0
52,21,1.0
109,9,3.0
55,1,3.0
95,39,3.0
87,7,1.0
18,27,4.0
45,0,3.0
60,10,2.0
16,9,3.0
3,12,2.0
67,17,3.0
83,41,3.0
107,9,3.0
53,42,3.0
67,31,2.0
70,8,2.0
17,40,2.0
60,2,1.0
3,21,1.0
32,12,2.0
43,2,1.0
62,36,2.0
80,20,3.0
75,39,3.0
106,27,4.0
13,15,2.0
47,32,2.0
113,35,3.0
61,34,3.0
21,42,3.0
27,40,1.0
52,24,2.0
79,17,3.0
17,47,3.0
14,40,2.0
87,31,2.0
65,47,3.0
14,48,2.0
50,19,2.0
109,16,2.0
64,45,3.0
17,2,1.0
27,4,2.0
22,16,2.0
99,0,3.0
75,24,2.0
24,6,2.0
10,38,2.0
32,46,2.0
55,11,3.0
26,32,2.0
99,31,2.0
82,30,2.0
34,16,2.0
66,39,4.0
77,9,3.0
48,36,2.0
5,28,1.0
105,40,2.0
117,11,3.0
6,3,1.0
13,40,2.0
61,24,2.0
42,3,1.0
84,38,2.0
14,47,3.0
109,7,2.0
21,23,2.0
19,0,3.0
109,1,3.0
107,34,3.0
68,5,2.0
98,1,3.0
87,41,3.0
64,33,3.0
91,29,3.0
113,20,3.0
70,36,1.0
105,4,2.0
112,15,1.0
97,44,2.0
111,36,2.0
27,36,2.0
109,31,2.0
119,28,2.0
17,38,2.0
57,6,2.0
34,19,3.0
58,8,2.0
46,13,2.0
105,20,3.0
47,23,3.0
28,38,2.0
93,26,4.0
51,12,2.0
64,41,2.0
87,43,2.0
20,36,2.0
60,30,3.0
47,37,2.0
117,23,2.0
33,13,2.0
37,4,1.0
81,2,1.0
104,43,1.0
115,46,3.0
19,34,3.0
89,30,2.0
97,1,3.0
15,22,2.0
108,19,2.0
0,3,1.0
55,36,2.0
96,27,4.0
10,25,2.0
38,19,2.0
92,8,2.0
100,42,4.0
39,6,2.0
107,38,2.0
117,43,1.0
115,49,3.0
106,11,3.0
87,36,1.0
97,30,3.0
94,1,3.0
54,13,2.0
115,38,1.0
37,14,2.0
101,22,1.0
13,17,3.0
118,24,2.0
63,16,2.0
22,14,2.0
101,25,2.0
34,25,2.0
47,44,1.0
76,1,3.0
5,6,2.0
78,32,2.0
72,12,2.0
103,21,1.0
98,37,2.0
15,39,3.0
96,8,2.0
73,41,2.0
47,7,2.0
58,22,1.0
12,9,3.0
57,42,4.0
45,34,3.0
88,4,1.0
36,4,1.0
28,30,2.0
29,40,1.0
109,17,3.0
19,1,3.0
69,48,2.0
114,43,1.0
4,19,2.0
90,41,2.0
69,9,3.0
88,33,3.0
98,20,4.0
113,18,3.0
6,21,1.0
103,3,1.0
67,27,4.0
12,26,4.0
65,41,3.0
114,4,1.0
80,25,2.0
7,15,2.0
96,42,4.0
90,3,1.0
43,25,2.0
66,48,2.0
38,4,1.0
2,21,1.0
72,2,1.0
7,49,3.0
43,37,2.0
7,22,1.0
77,28,1.0
94,9,4.0
52,29,3.0
91,3,1.0
117,41,2.0
64,28,1.0
32,9,3.0
44,40,2.0
18,13,2.0
50,7,1.0
55,13,2.0
28,36,2.0
19,33,3.0
40,47,3.0
79,48,2.0
45,24,2.0
63,10,2.0
95,46,2.0
39,8,2.0
41,31,2.0
39,11,3.0
114,49,3.0
36,12,2.0
72,1,3.0
12,39,4.0
118,44,2.0
32,23,3.0
81,41,2.0
7,20,4.0
17,42,3.0
74,15,1.0
20,44,2.0
18,11,3.0
117,28,1.0
42,40,2.0
31,32,2.0
45,23,2.0
19,49,3.0
93,10,2.0
5,44,1.0
72,37,2.0
97,46,3.0
39,29,4.0
24,22,2.0
107,15,2.0
38,31,2.0
73,34,2.0
8,3,1.0
17,16,2.0
93,29,4.0
71,9,3.0
1,41,3.0
52,33,3.0
71,19,2.0
91,33,3.0
20,47,3.0
75,29,4.0
72,15,2.0
22,49,3.0
71,1,3.0
40,20,3.0
108,0,3.0
54,1,4.0
49,26,3.0
112,27,4.0
114,31,2.0
38,13,2.0
40,11,3.0
63,17,3.0
59,43,1.0
80,48,2.0
3,42,4.0
100,29,4.0
84,9,3.0
78,30,2.0
4,44,1.0
101,13,2.0
28,4,1.0
46,1,3.0
27,23,2.0
1,46,2.0
94,18,4.0
1,33,3.0
103,0,3.0
12,20,4.0
5,41,2.0
81,40,1.0
72,14,2.0
74,44,1.0
63,42,4.0
98,13,2.0
32,1,3.0
66,21,1.0
23,13,2.0
17,18,3.0
89,49,3.0
89,40,2.0
74,17,3.0
6,22,1.0
22,15,1.0
29,42,4.0
6,26,3.0
69,2,1.0
31,48,2.0
31,20,4.0
50,21,1.0
15,4,1.0
85,1,4.0
114,11,3.0
55,9,3.0
28,7,2.0
65,2,1.0
49,15,2.0
76,18,2.0
68,16,2.0
87,49,3.0
94,12,3.0
3,7,2.0
67,16,2.0
75,46,2.0
1,32,2.0
16,21,1.0
0,44,1.0
98,12,2.0
91,1,3.0
37,16,2.0
1,31,2.0
24,39,4.0
67,22,2.0
29,11,3.0
108,35,3.0
27,38,2.0
80,5,2.0
60,1,3.0
37,31,2.0
66,18,3.0
50,27,4.0
38,2,1.0
49,2,1.0
48,39,3.0
33,8,2.0
50,42,3.0
118,41,2.0
32,39,3.0
6,40,2.0
30,2,1.0
24,19,2.0
95,40,1.0
72,48,2.0
45,48,2.0
111,0,3.0
71,11,3.0
100,1,3.0
43,43,1.0
83,0,3.0
73,28,1.0
101,3,1.0
111,43,1.0
71,4,1.0
0,42,4.0
14,39,3.0
5,23,3.0
5,43,1.0
72,24,2.0
50,5,2.0
108,5,3.0
63,39,3.0
9,20,3.0
14,20,3.0
104,11,3.0
16,10,1.0
16,38,2.0
4,16,2.0
109,40,2.0
43,22,2.0
74,2,1.0
88,22,1.0
107,11,3.0
34,42,4.0
73,39,3.0
39,34,2.0
24,32,2.0
94,26,4.0
94,36,2.0
107,31,2.0
119,49,3.0
5,21,1.0
84,5,2.0
74,36,1.0
1,21,1.0
28,24,2.0
109,19,2.0
86,2,1.0
93,41,2.0
72,21,1.0
25,43,1.0
47,24,2.0
90,33,3.0
46,48,2.0
65,31,2.0
108,2,1.0
66,13,2.0
90,36,2.0
31,7,1.0
118,27,4.0
59,19,3.0
23,39,3.0
81,17,3.0
87,32,2.0
85,0,3.0
58,23,2.0
77,15,2.0
49,47,3.0
5,34,2.0
95,19,3.0
14,4,1.0
86,24,2.0
109,25,2.0
119,22,1.0
70,10,2.0
14,22,1.0
113,21,1.0
34,41,2.0
18,5,2.0
90,42,4.0
109,21,1.0
66,23,3.0
67,43,1.0
69,18,3.0
112,41,3.0
93,11,3.0
41,18,4.0
43,41,2.0
37,37,2.0
29,7,2.0
86,16,2.0
67,34,3.0
116,2,1.0
82,9,4.0
114,37,2.0
6,20,4.0
35,49,3.0
90,15,2.0
99,4,2.0
32,21,1.0
11,14,2.0
22,7,1.0
89,44,2.0
50,48,2.0
109,39,3.0
85,38,2.0
36,9,3.0
101,12,2.0
70,31,2.0
55,38,2.0
118,45,3.0
55,27,4.0
18,44,2.0
33,44,2.0
24,49,3.0
47,25,2.0
83,47,4.0
37,20,3.0
114,47,4.0
12,17,2.0
96,14,2.0
29,27,4.0
102,35,4.0
32,13,2.0
43,14,2.0
13,39,4.0
81,33,3.0
10,4,1.0
37,42,4.0
46,8,2.0
28,26,3.0
48,35,3.0
97,11,3.0
25,0,3.0
33,9,3.0
65,46,2.0
112,12,2.0
83,42,3.0
42,37,2.0
73,3,1.0
46,24,2.0
17,32,2.0
55,33,3.0
83,24,2.0
98,25,2.0
115,48,2.0
16,37,2.0
100,37,2.0
8,48,2.0
22,9,3.0
25,42,4.0
77,37,2.0
82,34,3.0
74,1,3.0
15,5,2.0
43,5,2.0
109,35,4.0
33,26,4.0
30,42,4.0
90,2,1.0
105,31,2.0
75,37,2.0
113,25,2.0
85,44,1.0
3,4,2.0
37,43,2.0
31,22,1.0
19,17,3.0
118,38,2.0
32,0,3.0
64,5,2.0
119,42,4.0
102,34,2.0
4,12,3.0
119,19,3.0
41,20,4.0
92,48,2.0
25,14,2.0
102,49,3.0
90,23,2.0
101,45,3.0
117,18,2.0
81,11,3.0
28,46,2.0
50,1,3.0
60,4,1.0
65,45,3.0
45,38,2.0
58,20,4.0
68,32,2.0
74,5,2.0
38,24,2.0
116,33,3.0
15,15,2.0
34,21,1.0
60,17,3.0
5,26,4.0
93,45,3.0
61,17,3.0
40,42,4.0
43,23,2.0
108,12,3.0
70,39,3.0
50,40,2.0
115,2,1.0
0,22,2.0
89,34,2.0
116,38,2.0
29,44,2.0
73,35,4.0
91,8,2.0
41,19,3.0
8,36,2.0
79,32,2.0
71,14,2.0
64,20,3.0
92,14,2.0
116,9,4.0
78,15,1.0
96,16,2.0
85,16,2.0
115,33,3.0
42,12,2.0
88,2,1.0
48,5,2.0
14,24,2.0
43,9,4.0
16,23,3.0
80,24,2.0
95,28,1.0
83,23,2.0
89,25,2.0
101,41,2.0
59,10,2.0
114,35,4.0
51,28,1.0
59,38,2.0
79,12,3.0
58,11,3.0
61,36,2.0
63,8,2.0
116,23,2.0
113,37,2.0
115,39,3.0
72,7,1.0
78,33,3.0
115,13,2.0
66,14,2.0
90,24,2.0
56,14,2.0
69,13,2.0
119,35,4.0
70,3,1.0
8,15,2.0
47,29,4.0
107,19,3.0
42,28,1.0
0,29,4.0
66,47,3.0
62,18,3.0
118,34,3.0
86,34,3.0
70,44,2.0
1,49,3.0
26,38,2.0
44,44,1.0
75,16,2.0
70,41,3.0
64,18,2.0
26,9,3.0
105,47,3.0
98,6,1.0
112,33,3.0
38,36,1.0
17,14,2.0
101,26,3.0
16,1,3.0
83,37,2.0
41,24,2.0
36,44,2.0
100,9,3.0
74,28,1.0
48,7,2.0
16,22,2.0
93,47,3.0
15,24,2.0
97,6,2.0
31,9,3.0
52,28,2.0
61,19,3.0
110,49,3.0
39,31,2.0
64,10,2.0
30,8,2.0
115,26,4.0
59,14,2.0
77,20,3.0
113,2,2.0
109,43,1.0
57,20,3.0
7,35,4.0
49,12,2.0
86,32,2.0
28,10,2.0
52,49,3.0
49,22,1.0
42,47,3.0
52,0,3.0
3,26,4.0
108,32,2.0
81,27,4.0
52,30,2.0
29,13,2.0
39,12,3.0
29,12,2.0
18,23,2.0
107,49,3.0
38,17,2.0
90,28,1.0
31,49,3.0
71,24,2.0
76,3,1.0
6,24,2.0
45,32,2.0
28,13,2.0
97,36,2.0
30,13,2.0
10,27,4.0
13,8,2.0
38,10,2.0
62,19,3.0
73,20,3.0
108,29,3.0
80,42,4.0
71,18,2.0
118,20,4.0
57,12,2.0
89,3,1.0
89,19,2.0
42,34,3.0
22,20,4.0
106,44,1.0
76,49,3.0
111,12,2.0
38,44,2.0
66,9,4.0
78,46,3.0
52,17,2.0
113,10,2.0
95,16,1.0
106,35,4.0
108,30,2.0
8,25,2.0
61,11,3.0
8,27,4.0
53,3,2.0
101,7,2.0
81,6,2.0
113,40,2.0
83,45,3.0
16,2,1.0
6,49,3.0
75,18,2.0
47,5,2.0
87,14,2.0
25,34,2.0
95,32,2.0
12,45,3.0
109,32,2.0
24,0,3.0
8,9,3.0
71,42,4.0
85,34,2.0
112,0,3.0
31,19,2.0
87,38,2.0
56,0,3.0
109,10,2.0
95,5,2.0
46,36,1.0
27,10,2.0
79,16,2.0
36,2,1.0
100,33,3.0
7,25,2.0
33,15,2.0
82,5,2.0
19,26,3.0
14,36,2.0
57,9,3.0
32,31,2.0
62,31,2.0
11,25,2.0
8,34,2.0
33,40,2.0
26,11,3.0
30,21,1.0
2,41,2.0
41,23,3.0
104,19,2.0
86,39,4.0
96,34,2.0
13,27,4.0
89,21,1.0
14,27,4.0
49,21,1.0
113,22,2.0
68,41,2.0
6,41,3.0
81,0,3.0
52,16,2.0
34,14,2.0
22,26,3.0
22,30,2.0
26,16,2.0
77,27,4.0
4,34,2.0
29,39,4.0
50,13,3.0
80,38,2.0
10,24,2.0
5,27,4.0
103,48,2.0
65,38,1.0
65,5,2.0
34,18,3.0
82,47,3.0
60,42,4.0
57,8,2.0
77,4,1.0
78,36,2.0
6,48,2.0
7,10,2.0
82,31,2.0
24,25,2.0
70,12,2.0
74,42,3.0
29,46,2.0
1,35,4.0
7,38,1.0
26,2,1.0
48,22,2.0
62,45,3.0
71,17,3.0
63,24,2.0
109,15,2.0
105,25,2.0
63,32,2.0
111,32,2.0
36,35,4.0
90,29,4.0
23,40,1.0
97,26,3.0
104,14,2.0
37,10,2.0
71,41,2.0
20,39,3.0
0,35,4.0
65,40,2.0
40,49,3.0
26,18,2.0
87,28,1.0
68,7,2.0
118,35,4.0
103,10,2.0
81,46,2.0
67,13,2.0
82,12,2.0
115,6,2.0
118,2,1.0
18,1,3.0
59,2,1.0
116,12,2.0
43,8,2.0
22,3,2.0
114,34,3.0
41,6,2.0
81,47,3.0
74,24,2.0
94,34,3.0
47,40,2.0
119,36,2.0
82,11,3.0
57,24,2.0
83,48,2.0
12,16,2.0
90,26,3.0
17,24,2.0
47,46,2.0
103,42,4.0
67,23,2.0
30,32,2.0
115,22,2.0
58,0,3.0
76,0,3.0
76,6,2.0
16,20,3.0
105,24,2.0
67,36,2.0
65,6,2.0
97,41,2.0
27,42,4.0
57,18,3.0
41,44,2.0
108,41,2.0
24,29,4.0
10,28,1.0
22,33,3.0
68,38,2.0
70,7,1.0
12,18,3.0
38,29,4.0
29,19,3.0
14,49,3.0
57,10,2.0
95,20,4.0
80,37,3.0
85,40,2.0
98,9,3.0
73,37,2.0
98,40,2.0
82,3,1.0
106,33,3.0
38,25,2.0
56,27,5.0
79,47,3.0
94,8,2.0
29,22,1.0
36,38,2.0
44,25,2.0
95,11,3.0
92,19,3.0
37,35,4.0
92,24,2.0
28,45,3.0
85,30,2.0
6,43,1.0
62,12,2.0
22,39,3.0
4,32,2.0
91,16,2.0
96,43,1.0
95,43,0.0
99,23,3.0
36,40,1.0
91,37,2.0
104,28,2.0
6,0,3.0
87,20,4.0
78,5,2.0
23,16,2.0
116,30,2.0
0,46,2.0
3,47,3.0
42,38,2.0
87,21,1.0
100,38,2.0
116,45,3.0
104,8,2.0
12,31,2.0
82,18,3.0
34,12,2.0
9,37,3.0
89,15,2.0
94,28,2.0
101,16,2.0
75,43,0.0
70,35,4.0
18,22,1.0
67,20,3.0
111,22,1.0
50,9,3.0
21,12,2.0
9,39,3.0
30,45,3.0
68,27,4.0
20,27,4.0
102,1,3.0
42,46,2.0
48,0,3.0
93,4,1.0
36,10,2.0
1,38,1.0
55,48,2.0
109,44,2.0
2,19,2.0
118,33,3.0
27,2,1.0
24,9,3.0
25,19,3.0
77,42,4.0
15,16,2.0
26,3,2.0
21,14,2.0
68,13,2.0
80,26,3.0
74,22,2.0
106,24,2.0
85,43,1.0
3,13,2.0
98,29,5.0
89,1,3.0
69,7,2.0
89,10,2.0
88,37,2.0
32,41,3.0
42,15,2.0
97,20,4.0
104,40,2.0
3,36,2.0
118,7,2.0
113,14,2.0
48,17,3.0
62,22,1.0
91,2,1.0
94,27,4.0
41,32,2.0
111,24,2.0
59,20,4.0
94,14,2.0
11,35,4.0
61,39,3.0
71,34,2.0
83,34,3.0
67,40,2.0
10,44,2.0
45,31,2.0
49,23,2.0
30,14,2.0
19,38,2.0
78,20,4.0
46,11,3.0
53,1,3.0
79,33,3.0
99,36,2.0
3,37,2.0
117,49,3.0
12,34,3.0
32,16,2.0
83,26,3.0
113,27,4.0
116,16,2.0
38,32,2.0
80,36,2.0
18,0,3.0
0,0,3.0
14,18,2.0
36,11,3.0
56,46,2.0
92,39,3.0
39,26,4.0
36,3,1.0
67,37,2.0
101,27,4.0
12,15,2.0
56,32,2.0
29,36,2.0
96,6,2.0
12,13,2.0
50,39,3.0
0,15,2.0
0,19,3.0
18,42,4.0
61,48,2.0
70,32,2.0
95,37,2.0
104,42,4.0
11,43,1.0
75,36,2.0
75,34,3.0
115,31,2.0
51,39,3.0
57,44,2.0
74,4,1.0
79,9,4.0
13,10,2.0
72,33,3.0
5,11,3.0
46,27,5.0
109,27,4.0
100,5,2.0
60,22,2.0
93,35,4.0
47,15,2.0
86,36,2.0
114,46,2.0
15,12,2.0
99,41,2.0
94,46,3.0
47,34,3.0
26,7,2.0
24,38,2.0
84,13,2.0
100,17,2.0
23,37,2.0
28,33,3.0
50,12,2.0
106,45,3.0
9,6,2.0
22,38,2.0
19,29,4.0
100,21,1.0
16,16,2.0
31,46,2.0
30,9,3.0
70,40,2.0
80,44,2.0
114,19,2.0
105,9,3.0
87,16,2.0
73,1,3.0
75,12,2.0
98,4,1.0
83,17,3.0
109,11,3.0
51,6,2.0
45,43,1.0
115,19,2.0
61,49,3.0
46,15,1.0
11,1,3.0
58,1,3.0
75,44,2.0
89,31,2.0
87,29,4.0
60,21,1.0
25,30,2.0
79,35,4.0
12,22,1.0
19,35,4.0
33,17,2.0
58,5,2.0
96,15,2.0
91,36,2.0
103,33,3.0
61,18,2.0
38,47,3.0
99,19,2.0
7,12,2.0
102,2,1.0
4,30,2.0
7,21,1.0
7,6,2.0
42,39,3.0
16,8,2.0
14,30,2.0
81,34,3.0
8,16,2.0
94,30,3.0
0,48,2.0
99,10,2.0
93,34,3.0
108,45,2.0
60,5,2.0
110,14,2.0
30,28,1.0
53,49,3.0
13,4,1.0
112,25,2.0
102,40,2.0
69,41,2.0
106,31,2.0
2,46,2.0
5,9,3.0
22,47,3.0
94,5,2.0
78,10,2.0
29,35,4.0
61,13,2.0
41,21,1.0
24,43,2.0
48,33,3.0
67,0,3.0
2,34,2.0
37,40,2.0
109,18,2.0
19,48,2.0
45,39,4.0
100,6,1.0
26,10,2.0
117,13,2.0
91,41,2.0
107,23,2.0
56,36,1.0
87,19,2.0
65,33,3.0
81,32,2.0
112,20,4.0
83,22,1.0
63,44,2.0
51,45,3.0
114,36,1.0
63,9,3.0
37,3,1.0
66,6,2.0
99,42,4.0
67,32,2.0
78,11,3.0
99,13,2.0
95,47,3.0
60,18,3.0
19,8,2.0
51,19,3.0
98,10,2.0
19,45,3.0
82,0,3.0
100,25,2.0
1,29,4.0
113,39,4.0
89,37,2.0
113,46,2.0
114,45,3.0
23,24,2.0
63,3,1.0
29,43,1.0
104,15,2.0
39,45,3.0
90,12,2.0
51,35,4.0
5,13,2.0
116,36,2.0
109,22,1.0
119,6,2.0
20,4,1.0
70,33,3.0
21,1,3.0
29,41,2.0
85,21,1.0
25,29,4.0
57,11,3.0
101,38,2.0
2,49,3.0
106,18,3.0
60,44,2.0
58,9,3.0
97,18,3.0
45,45,3.0
107,14,2.0
34,30,3.0
70,4,1.0
99,3,1.0
99,16,2.0
108,7,1.0
98,26,4.0
20,43,2.0
52,4,1.0
2,32,2.0
29,15,2.0
6,45,3.0
12,44,2.0
94,39,4.0
74,32,2.0
42,13,2.0
78,18,3.0
39,5,2.0
32,48,2.0
7,8,2.0
26,42,4.0
111,30,2.0
3,14,2.0
88,18,2.0
46,34,4.0
79,44,1.0
79,27,4.0
35,1,3.0
15,19,2.0
43,29,4.0
59,33,3.0
9,9,3.0
59,48,2.0
39,19,2.0
60,24,2.0
31,42,3.0
48,2,1.0
90,7,1.0
29,24,3.0
105,29,4.0
96,38,2.0
4,24,2.0
17,28,1.0
100,26,3.0
44,45,3.0
0,25,2.0
10,37,2.0
17,39,3.0
33,49,3.0
102,7,2.0
74,19,3.0
84,39,3.0
28,48,2.0
73,46,2.0
18,14,2.0
6,47,4.0
39,43,1.0
65,29,4.0
17,33,3.0
94,41,2.0
25,8,1.0
118,43,1.0
107,25,2.0
45,26,4.0
86,47,3.0
21,8,2.0
48,29,4.0
22,27,4.0
58,45,3.0
82,28,2.0
96,35,3.0
17,29,4.0
33,12,2.0
110,37,2.0
17,37,2.0
82,40,1.0
17,12,2.0
75,11,3.0
24,2,1.0
108,22,2.0
33,28,1.0
52,22,1.0
89,7,1.0
20,35,4.0
63,47,3.0
0,20,3.0
18,18,2.0
86,31,2.0
6,2,1.0
34,13,2.0
78,14,2.0
76,48,2.0
94,33,3.0
83,7,1.0
82,27,4.0
28,2,1.0
69,5,2.0
56,35,4.0
110,15,2.0
76,36,2.0
72,9,3.0
118,40,2.0
12,48,2.0
60,37,2.0
56,22,2.0
71,21,1.0
32,42,3.0
101,14,2.0
13,20,3.0
13,25,2.0
78,43,0.0
27,19,3.0
102,31,2.0
87,5,2.0
115,15,1.0
5,47,3.0
12,5,2.0
71,25,2.0
45,28,1.0
107,18,3.0
112,47,3.0
13,21,1.0
39,0,3.0
98,15,1.0
89,13,2.0
111,28,1.0
18,2,1.0
44,24,2.0
34,20,4.0
7,7,2.0
62,23,3.0
81,36,2.0
44,42,4.0
114,32,2.0
41,30,3.0
33,10,1.0
47,9,4.0
9,29,4.0
47,16,2.0
78,4,1.0
64,7,1.0
94,21,1.0
4,4,2.0
51,18,3.0
0,11,3.0
92,27,4.0
35,21,1.0
7,0,3.0
35,19,2.0
38,42,3.0
64,36,2.0
115,35,4.0
107,43,1.0
10,12,2.0
1,10,2.0
26,20,4.0
8,22,2.0
14,15,2.0
86,22,1.0
53,6,2.0
114,18,3.0
51,8,2.0
99,33,3.0
107,28,1.0
71,16,2.0
77,10,2.0
103,14,2.0
53,35,4.0
86,3,1.0
40,7,1.0
93,33,3.0
66,44,1.0
87,22,1.0
48,25,2.0
61,6,2.0
11,22,2.0
67,48,2.0
69,14,2.0
86,17,3.0
101,36,2.0
31,23,3.0
23,20,4.0
97,48,2.0
8,43,2.0
43,7,2.0
117,27,4.0
11,9,4.0
102,46,2.0
88,42,4.0
51,4,1.0
110,29,4.0
38,20,4.0
61,40,2.0
24,42,4.0
115,32,3.0
46,41,3.0
10,19,3.0
47,14,2.0
10,5,2.0
90,4,1.0
54,31,2.0
117,10,2.0
103,2,1.0
107,4,1.0
117,38,2.0
36,5,2.0
74,3,1.0
103,15,2.0
97,0,3.0
8,41,2.0
65,28,1.0
100,36,2.0
29,17,2.0
97,12,2.0
86,26,4.0
106,37,2.0
91,39,3.0
83,27,4.0
77,12,2.0
5,8,2.0
115,43,1.0
48,4,1.0
56,1,3.0
70,20,4.0
81,37,2.0
119,29,4.0
1,25,2.0
105,48,2.0
92,4,1.0
25,27,4.0
112,4,1.0
54,41,2.0
62,25,2.0
2,29,4.0
94,19,3.0
64,25,2.0
107,46,2.0
12,36,1.0
56,30,3.0
48,18,2.0
96,36,2.0
92,20,3.0
61,32,2.0
23,3,1.0
12,7,2.0
80,15,2.0
10,3,1.0
2,28,1.0
31,35,4.0
44,43,2.0
10,43,1.0
77,49,3.0
25,9,4.0
4,39,4.0
81,19,3.0
113,42,4.0
16,11,3.0
29,18,3.0
102,45,3.0
3,45,3.0
48,40,2.0
86,18,3.0
94,49,3.0
51,48,2.0
91,9,3.0
32,33,3.0
88,31,2.0
102,11,3.0
46,22,1.0
100,44,2.0
78,27,5.0
53,48,2.0
67,47,3.0
24,12,3.0
34,7,2.0
17,19,2.0
3,22,2.0
105,32,2.0
30,43,1.0
51,10,2.0
86,27,4.0
0,7,2.0
28,35,4.0
101,4,1.0
84,1,3.0
81,13,2.0
94,16,2.0
65,7,1.0
31,5,2.0
44,35,4.0
54,16,2.0
42,1,3.0
104,35,3.0
95,33,3.0
108,44,1.0
33,29,4.0
17,5,2.0
35,7,2.0
111,11,3.0
93,24,2.0
82,44,2.0
67,4,2.0
71,40,2.0
49,45,3.0
8,42,4.0
21,28,1.0
49,48,2.0
62,47,3.0
90,40,2.0
96,23,2.0
61,15,2.0
19,22,1.0
105,45,3.0
40,5,2.0
67,42,4.0
49,8,2.0
102,48,2.0
37,5,2.0
99,40,2.0
64,37,2.0
28,19,3.0
88,34,2.0
25,26,4.0
61,31,2.0
56,17,2.0
119,45,3.0
36,16,2.0
52,11,3.0
62,33,3.0
81,7,2.0
66,4,2.0
9,12,2.0
44,23,3.0
90,21,1.0
100,15,2.0
117,22,1.0
108,16,2.0
21,19,2.0
85,15,2.0
82,13,2.0
12,8,2.0
4,48,2.0
57,17,3.0
48,43,1.0
15,38,2.0
90,45,3.0
78,49,3.0
116,6,2.0
1,5,2.0
24,18,3.0
88,39,3.0
36,29,4.0
109,42,4.0
22,13,3.0
61,42,4.0
103,29,4.0
18,32,2.0
110,8,2.0
95,14,2.0
3,48,2.0
83,10,2.0
67,41,2.0
84,40,2.0
59,47,3.0
36,15,2.0
52,45,3.0
59,8,2.0
10,8,2.0
6,11,3.0
93,27,4.0
115,3,1.0
50,23,3.0
88,46,2.0
91,13,2.0
49,46,2.0
81,42,4.0
8,21,1.0
91,30,2.0
69,37,2.0
6,34,3.0
53,11,3.0
19,6,2.0
48,38,2.0
42,48,2.0
27,7,2.0
94,24,3.0
60,9,3.0
37,8,2.0
17,11,3.0
61,4,1.0
19,9,3.0
52,9,3.0
56,48,2.0
47,49,3.0
98,18,3.0
93,49,3.0
82,24,3.0
59,0,3.0
19,27,4.0
3,34,2.0
18,16,2.0
50,30,2.0
43,49,3.0
35,28,1.0
53,23,3.0
116,49,3.0
16,47,3.0
118,8,2.0
92,37,2.0
71,48,2.0
72,35,4.0
83,35,4.0
59,42,4.0
110,21,1.0
1,40,2.0
44,29,4.0
83,29,4.0
100,7,1.0
0,9,3.0
67,1,3.0
2,31,2.0
93,46,2.0
45,17,2.0
89,18,2.0
88,30,2.0
108,48,2.0
103,16,2.0
74,31,2.0
52,12,2.0
41,38,1.0
80,33,3.0
106,1,4.0
53,8,2.0
63,21,1.0
9,16,2.0
15,35,4.0
102,44,2.0
84,11,3.0
19,18,2.0
97,5,2.0
44,9,4.0
42,27,4.0
0,33,3.0
30,34,3.0
98,14,2.0
114,21,1.0
91,25,2.0
87,33,3.0
77,8,2.0
74,41,3.0
96,18,3.0
53,31,2.0
49,49,3.0
73,2,1.0
9,22,2.0
1,19,2.0
93,30,2.0
87,35,4.0
27,21,1.0
96,11,3.0
76,8,2.0
119,17,2.0
104,24,2.0
17,26,3.0
61,41,2.0
74,14,2.0
62,35,4.0
20,33,3.0
97,31,2.0
65,44,2.0
0,21,1.0
33,7,1.0
69,43,1.0
49,37,2.0
66,12,2.0
51,32,2.0
3,16,2.0
88,3,1.0
100,28,1.0
95,29,4.0
80,49,3.0
32,30,3.0
17,27,4.0
1,3,1.0
23,18,3.0
54,9,3.0
30,40,2.0
79,26,4.0
57,48,2.0
78,28,2.0
115,17,2.0
30,15,2.0
93,8,2.0
60,20,3.0
22,0,3.0
26,17,3.0
93,13,2.0
61,30,2.0
11,36,2.0
103,22,1.0
84,43,1.0
72,40,2.0
68,20,3.0
45,19,3.0
100,3,1.0
107,8,2.0
87,0,3.0
110,11,3.0
19,31,2.0
42,2,1.0
83,20,4.0
102,3,1.0
92,1,3.0
68,21,1.0
91,35,3.0
27,24,2.0
61,21,1.0
48,11,3.0
114,1,3.0
82,32,2.0
117,4,1.0
15,44,2.0
90,18,2.0
114,48,2.0
3,19,2.0
62,5,2.0
74,49,3.0
5,19,2.0
71,28,1.0
15,47,3.0
0,36,2.0
84,30,2.0
73,45,3.0
